logger,ring,sex,long_mva,lat_mva,date,Month,Month_num,year_retrieved,logger_type,Feather.ID,Period
M216,M82445,F,-4.003416648,54.52300527,23/07/2014,July,7,2015,Migratech,40,Autumn
M216,M82445,F,-3.729774465,54.29209908,24/07/2014,July,7,2015,Migratech,40,Autumn
M216,M82445,F,-3.212535442,54.49303735,25/07/2014,July,7,2015,Migratech,40,Autumn
M216,M82445,F,-2.847206451,54.80101005,26/07/2014,July,7,2015,Migratech,40,Autumn
M216,M82445,F,-3.388407575,55.6555443,27/07/2014,July,7,2015,Migratech,40,Autumn
M216,M82445,F,-3.034271902,56.21299571,28/07/2014,July,7,2015,Migratech,40,Autumn
M216,M82445,F,-2.926796288,56.86288867,29/07/2014,July,7,2015,Migratech,40,Autumn
M216,M82445,F,-2.214651598,56.68222203,30/07/2014,July,7,2015,Migratech,40,Autumn
M216,M82445,F,-2.610346481,56.43708552,31/07/2014,July,7,2015,Migratech,40,Autumn
M216,M82445,F,-2.332756561,55.58182532,01/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-2.622898217,55.58819197,02/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-3.289368784,56.19156512,03/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-3.437146614,56.61556217,04/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-3.56430194,56.55999254,05/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-2.958516564,56.30245759,06/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-2.745682418,55.74308592,07/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-3.205907076,55.51380258,08/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-2.435832763,54.63844149,09/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-2.512424517,54.81224951,10/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-1.363117009,54.32374814,11/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-1.679320935,54.86297537,12/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-1.620550628,55.31528212,13/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-1.276987289,55.36711997,14/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-0.975094978,55.36792515,15/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-0.820077077,54.67322617,16/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-1.582474449,54.50770454,17/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-2.565624453,54.52801224,18/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-2.761375571,54.04028194,19/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-2.919524634,54.40453243,20/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-2.418535573,54.04247367,21/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-2.575966315,54.97106877,22/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-2.186370867,55.491019,23/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-2.229316212,56.0603952,24/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-1.791742895,55.9558362,25/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-2.003151919,55.73308682,26/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-2.629460972,55.1589483,27/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-3.656738227,54.99109038,28/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-3.86731666,54.51425292,29/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-3.233678537,54.50871693,30/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-2.144849717,55.12555733,31/08/2014,August,8,2015,Migratech,40,Autumn
M216,M82445,F,-1.41014082,56.09137353,01/09/2014,September,9,2015,Migratech,40,Autumn
M216,M82445,F,-0.859762982,55.99041962,02/09/2014,September,9,2015,Migratech,40,Autumn
M216,M82445,F,-1.283767267,55.70896659,03/09/2014,September,9,2015,Migratech,40,Autumn
M216,M82445,F,-1.263933215,54.87766628,04/09/2014,September,9,2015,Migratech,40,Autumn
M216,M82445,F,-1.647226475,55.65495863,05/09/2014,September,9,2015,Migratech,40,Autumn
M216,M82445,F,-1.583926798,56.25859485,06/09/2014,September,9,2015,Migratech,40,Autumn
M216,M82445,F,-0.852462529,57.15375846,20/10/2014,October,10,2015,Migratech,40,Autumn
M216,M82445,F,0.724761734,57.18850727,21/10/2014,October,10,2015,Migratech,40,Autumn
M216,M82445,F,1.366512691,56.28126622,22/10/2014,October,10,2015,Migratech,40,Autumn
M216,M82445,F,0.942181217,54.71017197,23/10/2014,October,10,2015,Migratech,40,Autumn
M216,M82445,F,0.842501686,54.01903722,24/10/2014,October,10,2015,Migratech,40,Autumn
M216,M82445,F,1.74732869,53.88261222,25/10/2014,October,10,2015,Migratech,40,Autumn
M216,M82445,F,3.105480267,54.59710052,26/10/2014,October,10,2015,Migratech,40,Autumn
M216,M82445,F,3.320240015,54.06962332,27/10/2014,October,10,2015,Migratech,40,Autumn
M216,M82445,F,3.298992749,54.55144402,28/10/2014,October,10,2015,Migratech,40,Autumn
M216,M82445,F,2.875258687,54.76875712,29/10/2014,October,10,2015,Migratech,40,Autumn
M216,M82445,F,3.073962611,54.90736026,30/10/2014,October,10,2015,Migratech,40,Autumn
M216,M82445,F,3.57399242,53.62935896,31/10/2014,October,10,2015,Migratech,40,Autumn
M216,M82445,F,4.349406072,53.5494356,01/11/2014,November,11,2015,Migratech,40,WinterSpring
M216,M82445,F,4.797366643,54.26893219,02/11/2014,November,11,2015,Migratech,40,WinterSpring
M216,M82445,F,5.191980776,55.40273882,03/11/2014,November,11,2015,Migratech,40,WinterSpring
M216,M82445,F,5.447684668,55.32312,04/11/2014,November,11,2015,Migratech,40,WinterSpring
M216,M82445,F,4.712001125,54.71789412,05/11/2014,November,11,2015,Migratech,40,WinterSpring
M216,M82445,F,3.381668844,54.48624213,06/11/2014,November,11,2015,Migratech,40,WinterSpring
M216,M82445,F,2.14152421,54.38155972,07/11/2014,November,11,2015,Migratech,40,WinterSpring
M216,M82445,F,2.381106394,55.54693406,08/11/2014,November,11,2015,Migratech,40,WinterSpring
M216,M82445,F,2.508884477,55.84808338,09/11/2014,November,11,2015,Migratech,40,WinterSpring
M216,M82445,F,2.013099177,56.35178519,10/11/2014,November,11,2015,Migratech,40,WinterSpring
M216,M82445,F,0.893998457,55.52418873,11/11/2014,November,11,2015,Migratech,40,WinterSpring
M216,M82445,F,0.739086572,55.3532081,12/11/2014,November,11,2015,Migratech,40,WinterSpring
M216,M82445,F,1.027724891,55.5925957,13/11/2014,November,11,2015,Migratech,40,WinterSpring
M216,M82445,F,1.337216453,55.99950907,14/11/2014,November,11,2015,Migratech,40,WinterSpring
M216,M82445,F,1.51349613,56.55781866,15/11/2014,November,11,2015,Migratech,40,WinterSpring
M216,M82445,F,1.261918605,56.06464743,16/11/2014,November,11,2015,Migratech,40,WinterSpring
M216,M82445,F,1.584724387,56.17662422,17/11/2014,November,11,2015,Migratech,40,WinterSpring
M216,M82445,F,1.484244682,55.45531401,18/11/2014,November,11,2015,Migratech,40,WinterSpring
M216,M82445,F,1.920428905,55.07931467,19/11/2014,November,11,2015,Migratech,40,WinterSpring
M216,M82445,F,1.676654551,54.73137083,20/11/2014,November,11,2015,Migratech,40,WinterSpring
M216,M82445,F,1.546088496,55.18348266,21/11/2014,November,11,2015,Migratech,40,WinterSpring
M216,M82445,F,1.735271492,55.44141645,22/11/2014,November,11,2015,Migratech,40,WinterSpring
M216,M82445,F,2.292080843,54.85030483,23/11/2014,November,11,2015,Migratech,40,WinterSpring
M216,M82445,F,3.086930679,54.12569142,24/11/2014,November,11,2015,Migratech,40,WinterSpring
M216,M82445,F,3.467221961,53.82524442,25/11/2014,November,11,2015,Migratech,40,WinterSpring
M216,M82445,F,3.875176061,54.44430653,26/11/2014,November,11,2015,Migratech,40,WinterSpring
M216,M82445,F,4.025244197,54.80575943,27/11/2014,November,11,2015,Migratech,40,WinterSpring
M216,M82445,F,3.889470524,54.62439877,28/11/2014,November,11,2015,Migratech,40,WinterSpring
M216,M82445,F,3.962995114,54.72136108,29/11/2014,November,11,2015,Migratech,40,WinterSpring
M216,M82445,F,3.952027354,55.14566465,30/11/2014,November,11,2015,Migratech,40,WinterSpring
M216,M82445,F,4.230795282,55.88126798,01/12/2014,December,12,2015,Migratech,40,WinterSpring
M216,M82445,F,4.159276153,56.04265508,02/12/2014,December,12,2015,Migratech,40,WinterSpring
M216,M82445,F,4.883869073,55.9517953,03/12/2014,December,12,2015,Migratech,40,WinterSpring
M216,M82445,F,5.354110634,55.54325795,04/12/2014,December,12,2015,Migratech,40,WinterSpring
M216,M82445,F,5.560690423,55.00248636,05/12/2014,December,12,2015,Migratech,40,WinterSpring
M216,M82445,F,5.159660367,54.9140831,06/12/2014,December,12,2015,Migratech,40,WinterSpring
M216,M82445,F,5.706739947,55.36476105,07/12/2014,December,12,2015,Migratech,40,WinterSpring
M216,M82445,F,6.331443346,55.45270275,08/12/2014,December,12,2015,Migratech,40,WinterSpring
M216,M82445,F,6.282554526,55.32571587,09/12/2014,December,12,2015,Migratech,40,WinterSpring
M216,M82445,F,5.151007576,55.49417534,10/12/2014,December,12,2015,Migratech,40,WinterSpring
M216,M82445,F,5.342237208,56.32845733,11/12/2014,December,12,2015,Migratech,40,WinterSpring
M216,M82445,F,5.807261904,56.03930058,12/12/2014,December,12,2015,Migratech,40,WinterSpring
M216,M82445,F,6.445220721,55.57617428,13/12/2014,December,12,2015,Migratech,40,WinterSpring
M216,M82445,F,5.943247566,54.77185709,14/12/2014,December,12,2015,Migratech,40,WinterSpring
M216,M82445,F,5.962581625,55.10526942,15/12/2014,December,12,2015,Migratech,40,WinterSpring
M216,M82445,F,6.120643851,55.32541298,16/12/2014,December,12,2015,Migratech,40,WinterSpring
M216,M82445,F,6.549832474,55.7865395,17/12/2014,December,12,2015,Migratech,40,WinterSpring
M216,M82445,F,5.945509794,55.95810424,18/12/2014,December,12,2015,Migratech,40,WinterSpring
M216,M82445,F,5.582496147,56.03813284,19/12/2014,December,12,2015,Migratech,40,WinterSpring
M216,M82445,F,5.544343235,56.51073275,20/12/2014,December,12,2015,Migratech,40,WinterSpring
M216,M82445,F,6.231902123,57.26572485,21/12/2014,December,12,2015,Migratech,40,WinterSpring
M216,M82445,F,6.585998224,57.35814175,22/12/2014,December,12,2015,Migratech,40,WinterSpring
M216,M82445,F,6.139300781,56.31425925,23/12/2014,December,12,2015,Migratech,40,WinterSpring
M216,M82445,F,6.452225258,55.3603279,24/12/2014,December,12,2015,Migratech,40,WinterSpring
M216,M82445,F,6.508259914,54.72392156,25/12/2014,December,12,2015,Migratech,40,WinterSpring
M216,M82445,F,6.737516221,54.90374185,26/12/2014,December,12,2015,Migratech,40,WinterSpring
M216,M82445,F,6.67948133,54.89327032,27/12/2014,December,12,2015,Migratech,40,WinterSpring
M216,M82445,F,7.00141443,54.9658783,28/12/2014,December,12,2015,Migratech,40,WinterSpring
M216,M82445,F,7.706862257,55.17795086,29/12/2014,December,12,2015,Migratech,40,WinterSpring
M216,M82445,F,7.07016556,54.53490327,30/12/2014,December,12,2015,Migratech,40,WinterSpring
M216,M82445,F,7.488390736,54.93510225,31/12/2014,December,12,2015,Migratech,40,WinterSpring
M219,M70281,M,3.784644339,52.83887439,01/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,4.12351693,53.98438119,02/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,3.2527068,54.10654571,03/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,2.367685886,54.31577924,04/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,2.433369363,54.27331898,05/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,3.159190792,53.86630122,06/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,3.366842213,53.09573432,07/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,3.241252195,53.15837554,08/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,2.642390345,52.88164113,09/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,2.980979771,53.42408862,10/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,2.689967447,53.53478444,11/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,3.367815093,54.61243677,12/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,2.858312189,54.40575001,13/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,2.555851136,53.56057053,14/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,2.519449044,52.65162308,15/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,3.032167966,52.67539226,16/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,3.733240899,53.09239788,17/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,3.40236232,52.66287976,18/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,3.37265174,52.33444445,19/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,2.978063582,52.11842123,20/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,2.892850535,52.67717807,21/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,2.903450044,52.81083212,22/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,2.762545338,52.70454612,23/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,2.467448558,52.67294262,24/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,2.215540388,52.97244941,25/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,1.98322426,53.09865501,26/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,1.989472425,53.18855841,27/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,2.203329493,53.07315553,28/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,2.529776119,52.76183448,29/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,2.839963129,53.12937306,30/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,2.297805088,53.16853592,31/01/2015,January,1,2015,Migratech,41,WinterSpring
M219,M70281,M,1.833326578,53.07960029,01/02/2015,February,2,2015,Migratech,41,WinterSpring
M219,M70281,M,1.653658721,52.7194648,02/02/2015,February,2,2015,Migratech,41,WinterSpring
M219,M70281,M,1.818419803,52.19484112,03/02/2015,February,2,2015,Migratech,41,WinterSpring
M219,M70281,M,1.893595206,52.80620269,04/02/2015,February,2,2015,Migratech,41,WinterSpring
M219,M70281,M,1.163804012,53.74639243,05/02/2015,February,2,2015,Migratech,41,WinterSpring
M219,M70281,M,-0.068676526,54.79040844,06/02/2015,February,2,2015,Migratech,41,WinterSpring
M219,M70281,M,-1.032104081,55.71383978,07/02/2015,February,2,2015,Migratech,41,WinterSpring
M219,M70281,M,-2.188945437,55.09436626,08/02/2015,February,2,2015,Migratech,41,WinterSpring
M219,M70281,M,-2.766963362,55.50016369,09/02/2015,February,2,2015,Migratech,41,WinterSpring
M219,M70281,M,-3.160446885,55.62620221,10/02/2015,February,2,2015,Migratech,41,WinterSpring
M219,M70281,M,-2.68722242,56.46489347,11/02/2015,February,2,2015,Migratech,41,WinterSpring
M219,M70281,M,-1.974745818,57.57371405,12/02/2015,February,2,2015,Migratech,41,WinterSpring
M219,M70281,M,-1.583151448,58.65968176,13/02/2015,February,2,2015,Migratech,41,WinterSpring
M219,M70281,M,-1.530536921,59.83374332,14/02/2015,February,2,2015,Migratech,41,WinterSpring
M219,M70281,M,-2.104871392,59.03373683,15/02/2015,February,2,2015,Migratech,41,WinterSpring
M219,M70281,M,-2.338322377,59.1000622,16/02/2015,February,2,2015,Migratech,41,WinterSpring
M219,M70281,M,-2.855384751,58.25840907,17/02/2015,February,2,2015,Migratech,41,WinterSpring
M219,M70281,M,-2.283692363,57.92694398,18/02/2015,February,2,2015,Migratech,41,WinterSpring
M219,M70281,M,-2.010441794,55.47363627,19/02/2015,February,2,2015,Migratech,41,WinterSpring
M219,M70281,M,-1.950498748,53.05021187,20/02/2015,February,2,2015,Migratech,41,WinterSpring
M219,M70281,M,-1.76478202,53.96145459,21/02/2015,February,2,2015,Migratech,41,WinterSpring
M219,M70281,M,-1.638505737,55.22911251,22/02/2015,February,2,2015,Migratech,41,WinterSpring
M219,M70281,M,-1.508487431,56.16707226,23/02/2015,February,2,2015,Migratech,41,WinterSpring
M219,M70281,M,-1.64195911,54.76201735,06/04/2015,April,4,2015,Migratech,41,WinterSpring
M219,M70281,M,-1.267927162,53.82336374,07/04/2015,April,4,2015,Migratech,41,WinterSpring
M219,M70281,M,0.277309397,54.19561482,08/04/2015,April,4,2015,Migratech,41,WinterSpring
M219,M70281,M,0.546494763,54.91543191,09/04/2015,April,4,2015,Migratech,41,WinterSpring
M219,M70281,M,0.085430514,55.07512033,10/04/2015,April,4,2015,Migratech,41,WinterSpring
M219,M70281,M,-0.853764584,55.12324052,11/04/2015,April,4,2015,Migratech,41,WinterSpring
M219,M70281,M,-1.093205001,52.57956853,12/04/2015,April,4,2015,Migratech,41,WinterSpring
M219,M70281,M,-1.429078743,50.45675105,13/04/2015,April,4,2015,Migratech,41,WinterSpring
M219,M70281,M,-1.905171118,50.61130211,14/04/2015,April,4,2015,Migratech,41,WinterSpring
M219,M70281,M,-2.409813129,52.63227569,15/04/2015,April,4,2015,Migratech,41,WinterSpring
M219,M70281,M,-3.293784667,54.89215208,16/04/2015,April,4,2015,Migratech,41,WinterSpring
M219,M70281,M,-3.200567738,54.37044816,17/04/2015,April,4,2015,Migratech,41,WinterSpring
M219,M70281,M,-3.819283643,54.80741682,18/04/2015,April,4,2015,Migratech,41,WinterSpring
M219,M70281,M,-3.40186546,55.29476352,19/04/2015,April,4,2015,Migratech,41,WinterSpring
M219,M70281,M,-3.467828952,56.44036697,20/04/2015,April,4,2015,Migratech,41,WinterSpring
M219,M70281,M,-2.711207274,56.51826643,21/04/2015,April,4,2015,Migratech,41,WinterSpring
M219,M70281,M,-2.223501392,56.06145263,22/04/2015,April,4,2015,Migratech,41,WinterSpring
M219,M70281,M,-2.424287015,55.32340628,23/04/2015,April,4,2015,Migratech,41,WinterSpring
M219,M70281,M,-2.760317792,55.23909613,24/04/2015,April,4,2015,Migratech,41,WinterSpring
M219,M70281,M,-2.074803385,55.05509112,25/04/2015,April,4,2015,Migratech,41,WinterSpring
M219,M70281,M,-2.418115831,56.07778542,26/04/2015,April,4,2015,Migratech,41,WinterSpring
M219,M70281,M,-2.602199289,55.82679478,27/04/2015,April,4,2015,Migratech,41,WinterSpring
M219,M70281,M,-3.999045916,56.03860143,28/04/2015,April,4,2015,Migratech,41,WinterSpring
M219,M70281,M,-3.577961816,55.58189913,29/04/2015,April,4,2015,Migratech,41,WinterSpring
M219,M70281,M,-2.674734392,55.71730431,30/04/2015,April,4,2015,Migratech,41,WinterSpring
M219,M70281,M,-1.467461745,55.71381122,01/05/2015,May,5,2015,Migratech,41,Summer
M219,M70281,M,-1.613996064,55.53057858,02/05/2015,May,5,2015,Migratech,41,Summer
M219,M70281,M,-2.049514055,55.14304388,03/05/2015,May,5,2015,Migratech,41,Summer
M219,M70281,M,-2.198554903,55.65986057,04/05/2015,May,5,2015,Migratech,41,Summer
M219,M70281,M,-1.312400782,55.39540946,05/05/2015,May,5,2015,Migratech,41,Summer
M219,M70281,M,-1.85564084,55.32199156,06/05/2015,May,5,2015,Migratech,41,Summer
M219,M70281,M,-3.263363777,53.96035234,07/05/2015,May,5,2015,Migratech,41,Summer
M219,M70281,M,-4.673074297,53.8075657,09/05/2015,May,5,2015,Migratech,41,Summer
M219,M70281,M,-4.520362614,54.06277936,10/05/2015,May,5,2015,Migratech,41,Summer
M219,M70281,M,-4.02966395,55.48033756,11/05/2015,May,5,2015,Migratech,41,Summer
M219,M70281,M,-2.823379578,55.54353422,12/05/2015,May,5,2015,Migratech,41,Summer
M219,M70281,M,-2.576610277,55.52180875,13/05/2015,May,5,2015,Migratech,41,Summer
M219,M70281,M,-1.605384721,55.00682772,14/05/2015,May,5,2015,Migratech,41,Summer
M219,M70281,M,-2.007216921,54.87272844,15/05/2015,May,5,2015,Migratech,41,Summer
M219,M70281,M,-1.784656693,54.4637746,16/05/2015,May,5,2015,Migratech,41,Summer
M219,M70281,M,-2.262405861,52.93192656,17/05/2015,May,5,2015,Migratech,41,Summer
M219,M70281,M,-3.811501638,52.79356566,18/05/2015,May,5,2015,Migratech,41,Summer
M219,M70281,M,-3.845964485,52.64817614,19/05/2015,May,5,2015,Migratech,41,Summer
M219,M70281,M,-4.143281756,53.70126511,20/05/2015,May,5,2015,Migratech,41,Summer
M219,M70281,M,-3.070454486,53.62070164,21/05/2015,May,5,2015,Migratech,41,Summer
M219,M70281,M,-2.788566633,52.31880194,22/05/2015,May,5,2015,Migratech,41,Summer
M219,M70281,M,-3.13964132,52.35815285,23/05/2015,May,5,2015,Migratech,41,Summer
M219,M70281,M,-3.37290291,52.29187798,24/05/2015,May,5,2015,Migratech,41,Summer
M219,M70281,M,-3.066941669,52.32592715,25/05/2015,May,5,2015,Migratech,41,Summer
M219,M70281,M,-2.529720929,52.47435437,26/05/2015,May,5,2015,Migratech,41,Summer
M219,M70281,M,-2.828473323,52.41179652,28/05/2015,May,5,2015,Migratech,41,Summer
M219,M70281,M,-4.723865438,53.66114805,30/05/2015,May,5,2015,Migratech,41,Summer
M219,M70281,M,-6.293422536,53.49025202,31/05/2015,May,5,2015,Migratech,41,Summer
M219,M70281,M,-2.401213844,55.57727404,25/06/2014,June,6,2015,Migratech,41,Summer
M219,M70281,M,-1.356984414,55.55903131,26/06/2014,June,6,2015,Migratech,41,Summer
M219,M70281,M,-1.382585748,55.87153381,27/06/2014,June,6,2015,Migratech,41,Summer
M219,M70281,M,-0.772410848,55.73246154,28/06/2014,June,6,2015,Migratech,41,Summer
M219,M70281,M,-1.25667296,55.81395363,29/06/2014,June,6,2015,Migratech,41,Summer
M219,M70281,M,-2.373599885,55.77780726,30/06/2014,June,6,2015,Migratech,41,Summer
M219,M70281,M,-6.083768172,54.12300406,01/06/2015,June,6,2015,Migratech,41,Summer
M219,M70281,M,-5.058191835,54.19068402,02/06/2015,June,6,2015,Migratech,41,Summer
M219,M70281,M,-5.23376794,54.51186465,04/06/2015,June,6,2015,Migratech,41,Summer
M219,M70281,M,-5.797430896,54.00014669,05/06/2015,June,6,2015,Migratech,41,Summer
M219,M70281,M,-6.715150509,53.98455639,07/06/2015,June,6,2015,Migratech,41,Summer
M219,M70281,M,-6.504196509,54.10265066,08/06/2015,June,6,2015,Migratech,41,Summer
M219,M70281,M,-3.124612293,55.78699621,01/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-3.643403951,55.97686328,02/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-3.003151613,55.59060042,03/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-3.174885107,55.76132468,04/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-2.633261061,55.90889423,05/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-3.072685855,56.45881097,06/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-3.184287863,56.58674886,07/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-3.801289457,56.50015102,08/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-3.505372634,56.14528326,09/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-3.517394419,55.94706701,10/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-3.122477258,55.71658638,11/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-2.766908541,55.5942514,12/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-2.020580676,55.54404463,13/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-1.657140971,55.83122415,14/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-1.47354656,56.30507091,15/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-2.144444995,57.04735113,16/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-1.614517038,56.77506237,17/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-1.495201303,56.53305989,18/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-0.836395943,56.13713758,19/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-1.773574252,56.25769206,20/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-1.99714434,55.9257933,21/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-2.060957723,55.44356205,22/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-1.843666152,55.21321533,23/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-1.763935301,55.43707639,24/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-1.635646322,55.39198901,25/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-1.473780869,55.34849694,26/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-1.50846901,55.889433,27/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-1.686493515,56.3180965,28/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-2.051944633,56.53834939,29/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-2.177301182,56.25281202,30/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-2.480479315,56.1444148,31/07/2014,July,7,2015,Migratech,41,Autumn
M219,M70281,M,-2.198727519,55.75769761,01/08/2014,August,8,2015,Migratech,41,Autumn
M219,M70281,M,-2.441098867,55.7183034,02/08/2014,August,8,2015,Migratech,41,Autumn
M219,M70281,M,-2.606574959,55.65695813,03/08/2014,August,8,2015,Migratech,41,Autumn
M219,M70281,M,-2.817765279,55.81667385,04/08/2014,August,8,2015,Migratech,41,Autumn
M219,M70281,M,-2.689811231,55.72314721,05/08/2014,August,8,2015,Migratech,41,Autumn
M219,M70281,M,-3.391476143,56.24271724,06/08/2014,August,8,2015,Migratech,41,Autumn
M219,M70281,M,-3.157057052,56.28220962,07/08/2014,August,8,2015,Migratech,41,Autumn
M219,M70281,M,-2.917494283,56.44989972,08/08/2014,August,8,2015,Migratech,41,Autumn
M219,M70281,M,-2.135632227,56.02216722,09/08/2014,August,8,2015,Migratech,41,Autumn
M219,M70281,M,-2.154003602,55.65157699,10/08/2014,August,8,2015,Migratech,41,Autumn
M219,M70281,M,-2.096523372,55.37648133,11/08/2014,August,8,2015,Migratech,41,Autumn
M219,M70281,M,-1.358373208,54.52896884,12/08/2014,August,8,2015,Migratech,41,Autumn
M219,M70281,M,-1.430710008,54.77016665,13/08/2014,August,8,2015,Migratech,41,Autumn
M219,M70281,M,-1.586430139,54.7837661,14/08/2014,August,8,2015,Migratech,41,Autumn
M219,M70281,M,-2.070651225,55.54019133,15/08/2014,August,8,2015,Migratech,41,Autumn
M219,M70281,M,-1.460602201,55.45332564,16/08/2014,August,8,2015,Migratech,41,Autumn
M219,M70281,M,-1.413443891,55.33852491,17/08/2014,August,8,2015,Migratech,41,Autumn
M219,M70281,M,-1.609312397,55.23064183,18/08/2014,August,8,2015,Migratech,41,Autumn
