logger,ring,sex,long_mva,lat_mva,time,TimeDiff,Distadj,DistCol,date,day,Month,year,year_retrieved,sun,logger_type,Feather_Number,Period
6494,M84594,M,6.236666667,57.13333333,5700.825,24.1,13.22726637,548.8389402,24/01/2008,24,January,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,6.461666667,57.33166667,5724.8,23.975,25.93233774,565.5020075,25/01/2008,25,January,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,6.955,57.55,5748.691667,23.89166667,38.32615339,598.9085812,26/01/2008,26,January,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,7.195,57.61333333,5772.741667,24.05,15.99608123,614.3349864,27/01/2008,27,January,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,7.286666667,57.185,5796.75,24.00833333,48.01947288,612.6070936,28/01/2008,28,January,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,6.978333333,57.26333333,5820.683333,23.93333333,20.56695324,595.1877022,29/01/2008,29,January,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,6.771666667,57.43166667,5844.808333,24.125,22.49989776,585.7392272,30/01/2008,30,January,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,6.498333333,57.49333333,5868.808333,24,17.78400607,570.8463147,31/01/2008,31,January,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,6.66,57.53333333,5892.75,23.94166667,10.66417967,581.210498,01/02/2008,1,February,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,6.545,57.32333333,5916.783333,24.03333333,24.38615355,570.3094999,02/02/2008,2,February,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,6.448333333,57.54,5940.833333,24.05,24.81842618,568.9281702,03/02/2008,3,February,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,6.39,57.865,5964.775,23.94166667,36.36273373,573.9669397,04/02/2008,4,February,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,7.098333333,58.12666667,5988.808333,24.03333333,51.03081764,622.205991,05/02/2008,5,February,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,6.7,57.73666667,6012.7,23.89166667,49.43349306,588.3193621,06/02/2008,6,February,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,6.151666667,57.00666667,6036.866667,24.16666667,87.73560852,542.0523604,07/02/2008,7,February,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,4.958333333,56.01333333,6060.916667,24.05,132.7825698,467.4325674,08/02/2008,8,February,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,4.343333333,55.26333333,6084.95,24.03333333,92.04489937,444.833111,09/02/2008,9,February,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,3.643333333,54.49,6108.983333,24.03333333,97.10806688,435.5307267,10/02/2008,10,February,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,3.02,53.93666667,6133.05,24.06666667,73.80444357,434.5945353,11/02/2008,11,February,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,2.766666667,53.93333333,6181.066667,48.01666667,16.64252515,421.6954653,13/02/2008,13,February,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,2.615,53.92166667,6205.033333,23.96666667,10.04719828,414.7638221,14/02/2008,14,February,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,2.558333333,53.75333333,6229.083333,24.05,19.10359512,424.098031,15/02/2008,15,February,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,2.438333333,53.61666667,6277.075,47.99166667,17.15313008,428.5819031,17/02/2008,17,February,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,0.986666667,54.20833333,6373.05,95.975,115.9133839,314.4240544,21/02/2008,21,February,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-0.366666667,55.095,7476.183333,1103.133333,131.8004214,183.0078355,07/04/2008,7,April,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-1.9,55.395,7500.141667,23.95833333,103.0831738,96.44382969,08/04/2008,8,April,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-2.068333333,55.58333333,7548.15,48.00833333,23.51316711,72.95143377,10/04/2008,10,April,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-2.218333333,55.70833333,7644.175,96.025,16.81890681,56.4565771,14/04/2008,14,April,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-2.245,56.13166667,7692.133333,47.95833333,47.16356757,19.70237234,16/04/2008,16,April,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-1.858333333,56.22166667,7716.125,23.99166667,26.02193405,43.18070915,17/04/2008,17,April,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-2.178333333,56.41,7788.083333,71.95833333,28.84263959,34.43002472,20/04/2008,20,April,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-1.973333333,56.49833333,7812.183333,24.1,16.0161655,50.28218044,21/04/2008,21,April,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-1.788333333,56.06,7836.058333,23.875,50.13421465,49.2229471,22/04/2008,22,April,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-1.548333333,56.09833333,7860.033333,23.975,15.5412125,62.93181259,23/04/2008,23,April,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-1.801666667,56.1,7884.133333,24.1,15.76675488,47.3665056,24/04/2008,24,April,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-2.223333333,56.41,7908.108333,23.975,43.29547586,32.63365049,25/04/2008,25,April,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-1.488333333,56.34333333,7932.108333,24,46.0141573,68.25863511,26/04/2008,26,April,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-1.665,56.12,7955.966667,23.85833333,27.17406056,55.40737911,27/04/2008,27,April,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-1.298333333,56.125,8004.133333,48.16666667,22.81170107,78.02675776,29/04/2008,29,April,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-1.79,56.13833333,8028.025,23.89166667,30.60803052,47.45053686,30/04/2008,30,April,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-2.016666667,56.15666667,8076.05,48.025,14.23556249,33.23298771,02/05/2008,2,May,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-1.871666667,56.36833333,8100.175,24.125,25.22313969,46.96444576,03/05/2008,3,May,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-2.068333333,56.02833333,8147.991667,47.81666667,39.77700031,34.40154756,05/05/2008,5,May,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-1.683333333,56.26,8172.083333,24.09166667,35.18652123,54.49866616,06/05/2008,6,May,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-1.725,56.43166667,8220.083333,48,19.28761051,58.24956038,08/05/2008,8,May,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-1.346666667,56.59166667,8243.991667,23.90833333,29.32490594,87.32548051,09/05/2008,9,May,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-1.253333333,56.325,8268.008333,24.01666667,30.24577174,81.97858957,10/05/2008,10,May,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-1.425,55.76,8364.066667,96.05833333,63.8118279,84.38640995,14/05/2008,14,May,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-1.84,55.98166667,8412.016667,47.95,35.83336527,49.41490718,16/05/2008,16,May,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-1.788333333,56.15333333,8460.091667,48.075,19.38288758,47.41060085,18/05/2008,18,May,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-2.171666667,56.46,8484.058333,23.96666667,41.58085909,38.98765828,19/05/2008,19,May,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-1.948333333,56.51166667,8508.108333,24.05,14.9134261,52.42077474,20/05/2008,20,May,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-2.016666667,56.23666667,8532.05,23.94166667,30.91058805,33.6928865,21/05/2008,21,May,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-2.206666667,56.12,8556.066667,24.01666667,17.54952652,22.35979965,22/05/2008,22,May,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-2.803333333,55.97166667,8580.15,24.08333333,40.68635483,28.05231495,23/05/2008,23,May,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-2.875,56.22666667,8628.183333,48.03333333,28.74078551,20.82955498,25/05/2008,25,May,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-2.421666667,56.33666667,8652.1,23.91666667,30.63370985,19.17191339,26/05/2008,26,May,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-1.381666667,56.445,8676.058333,23.95833333,65.35432859,78.09395212,27/05/2008,27,May,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-0.95,55.75666667,8747.983333,71.925,81.21246008,110.4666676,30/05/2008,30,May,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-0.853333333,55.53833333,8820.016667,72.03333333,25.05853367,128.0252713,02/06/2008,2,June,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-1.178333333,55.395,8868.066667,48.05,26.0229143,122.647823,04/06/2008,4,June,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-1.245,55.54833333,8892.066667,24,17.58385995,107.8039627,05/06/2008,5,June,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-0.741666667,55.62166667,8916.05,23.98333333,32.7732277,129.0663686,06/06/2008,6,June,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-1.313333333,55.62833333,8939.966667,23.91666667,36.02000809,98.76858376,07/06/2008,7,June,2008,2008,-4.5,BAS,62,Other
6494,M84594,M,-1.92,55.95833333,9012.183333,72.21666667,52.89575522,46.35394238,10/06/2008,10,June,2008,2008,-4.5,BAS,62,Other
6497,M84596,M,-2.935,55.68166667,732.2833333,96.01666667,146.8960593,60.47814106,01/07/2007,1,July,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-3.483333333,55.56666667,876.2333333,143.95,36.83965901,89.86823536,07/07/2007,7,July,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-3.605,55.80166667,972.4083333,96.175,27.26022991,78.16104511,11/07/2007,11,July,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-2.876666667,55.65333333,996.3333333,23.925,48.65052184,62.09457506,12/07/2007,12,July,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-0.621666667,54.63166667,1044.1,47.76666667,183.323777,211.2529818,14/07/2007,14,July,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,1.195,53.52166667,1067.983333,23.88333333,171.465877,381.2460625,15/07/2007,15,July,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,1.975,52.94,1091.983333,24,83.08675165,464.3079263,16/07/2007,16,July,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,1.785,53.14,1115.958333,23.975,25.64776036,438.8935429,17/07/2007,17,July,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,1.907222222,53.5,1140.016667,24.05833333,40.88470886,413.3772334,18/07/2007,18,July,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,2.068888889,53.64333333,1163.955556,23.93888889,19.21424031,409.0981752,19/07/2007,19,July,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,1.543888889,53.36666667,1187.933333,23.97777778,46.49248782,409.1135411,20/07/2007,20,July,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-0.423333333,52.61833333,1212.125,24.19166667,156.1483385,419.7761423,21/07/2007,21,July,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-2.473333333,52.05833333,1236.358333,24.23333333,152.9839138,458.7979671,22/07/2007,22,July,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-4.191666667,51.92333333,1284.341667,47.98333333,118.9848837,485.8013538,24/07/2007,24,July,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-4.163333333,51.955,1332.466667,48.125,4.026321006,481.9484374,26/07/2007,26,July,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-4.246666667,51.89833333,1380.35,47.88333333,8.521480562,489.3246248,28/07/2007,28,July,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-3.69,51.80333333,1404.358333,24.00833333,39.78733177,492.829808,29/07/2007,29,July,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-3.906666667,51.90666667,1428.366667,24.00833333,18.84254391,483.8519189,30/07/2007,30,July,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-4.486666667,52.04666667,1452.383333,24.01666667,42.78994154,477.1335316,31/07/2007,31,July,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-4.253333333,52.44666667,1500.466667,48.08333333,47.27583596,430.0570447,02/08/2007,2,August,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-4.096666667,52.53,1524.316667,23.85,14.11535696,418.5180431,03/08/2007,3,August,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-3.726666667,52.38666667,1620.35,96.03333333,29.78144769,429.1176515,07/08/2007,7,August,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-4.423333333,52.16333333,1644.383333,24.03333333,53.65369608,463.4777803,08/08/2007,8,August,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-4.465,52.29333333,1692.433333,48.05,14.74282412,450.2347449,10/08/2007,10,August,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-4.621666667,52.41,1716.35,23.91666667,16.80737164,440.7342853,11/08/2007,11,August,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-4.038333333,52.11833333,1788.4,72.05,51.37476345,462.4064987,14/08/2007,14,August,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-4.436666667,51.78833333,1836.308333,47.90833333,45.80546523,504.1871635,16/08/2007,16,August,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-4.363333333,52.12166667,1884.4,48.09166667,37.42989644,466.9597453,18/08/2007,18,August,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-4.58,52.63,1956.366667,71.96666667,58.45729977,416.5197729,21/08/2007,21,August,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-4.12,52.84833333,1980.325,23.95833333,39.44088745,384.5225436,22/08/2007,22,August,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-3.955,52.56166667,2004.3,23.975,33.79389964,412.961216,23/08/2007,23,August,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-4.368333333,52.30166667,2100.308333,96.00833333,40.34071984,447.6349627,27/08/2007,27,August,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-4.938333333,52.23333333,2124.366667,24.05833333,39.64851565,466.0490749,28/08/2007,28,August,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-4.811666667,52.13333333,2148.383333,24.01666667,14.10214153,473.9734776,29/08/2007,29,August,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-4.758333333,52.35,2292.233333,143.85,24.38261488,449.8849801,04/09/2007,4,September,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-4.416666667,52.355,2316.333333,24.1,23.28686137,442.7475264,05/09/2007,5,September,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-4.656666667,53.325,2340.275,23.94166667,109.1493365,345.5105359,06/09/2007,6,September,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-4.326666667,53.91833333,3444.033333,1103.758333,69.55304961,276.1793781,22/10/2007,22,October,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-4.438333333,54.5,3468.016667,23.98333333,65.15330739,222.1030146,23/10/2007,23,October,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-4.076666667,54.05666667,3564.05,96.03333333,54.6821748,255.6496272,27/10/2007,27,October,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-3.601666667,54.05833333,3636.95,72.9,31.10604638,245.534701,30/10/2007,30,October,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-3.048333333,54.95166667,3660.916667,23.96666667,105.7030565,140.321634,31/10/2007,31,October,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-3.015,55.375,3708.933333,48.01666667,47.17609027,94.25653293,02/11/2007,2,November,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-3.226666667,55.35166667,3732.95,24.01666667,13.67179858,101.5340934,03/11/2007,3,November,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-3.268333333,54.98333333,3756.95,24,41.09118163,140.7191705,04/11/2007,4,November,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-3.221666667,54.58333333,3780.941667,23.99166667,44.62892204,182.7825553,05/11/2007,5,November,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-3.551666667,54.37833333,3804.933333,23.99166667,31.27690796,210.4296246,06/11/2007,6,November,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-3.663333333,53.88666667,3829.016667,24.08333333,55.21079825,265.0330194,07/11/2007,7,November,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-4.002222222,54.26666667,3852.966667,23.95,47.76001768,232.1781962,08/11/2007,8,November,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-3.677222222,54.18,3901,48.03333333,23.28969212,233.9396226,10/11/2007,10,November,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-3.683888889,54.63,3924.966667,23.96666667,50.09250955,186.9091737,11/11/2007,11,November,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-3.878333333,54.78,3948.983333,24.01666667,20.87881329,177.0455366,12/11/2007,12,November,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-4.013333333,55.38833333,3973.05,24.06666667,68.26924672,127.2665814,13/11/2007,13,November,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-4.023333333,55.115,3996.991667,23.94166667,30.43634035,150.5379396,14/11/2007,14,November,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-3.496666667,55.11611111,4020.983333,23.99166667,33.60679107,132.5952005,15/11/2007,15,November,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-3.123333333,55.32444444,4044.955556,23.97222222,33.20334392,101.8302668,16/11/2007,16,November,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-3.17,55.95444444,4068.933333,23.97777778,70.20274057,46.06422303,17/11/2007,17,November,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-3.205,56.33333333,4093,24.06666667,42.24323163,44.03983891,18/11/2007,18,November,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-3.608333333,56.03666667,4116.975,23.975,41.45318132,67.75316964,19/11/2007,19,November,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-4.095,55.75,4141.016667,24.04166667,44.11109353,107.7061262,20/11/2007,20,November,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-3.893333333,55.85666667,4165.1,24.08333333,17.34852496,91.18041281,21/11/2007,21,November,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-4.08,55.3,4188.95,23.85,63.08425876,137.2335836,22/11/2007,22,November,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-3.603333333,55.65166667,4213.066667,24.11666667,49.41023828,88.30624617,23/11/2007,23,November,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-4.17,55.62,4285.033333,71.96666667,35.86126237,118.9777241,26/11/2007,26,November,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-3.833333333,55.99166667,4333.083333,48.05,46.45445604,82.59793025,28/11/2007,28,November,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-3.876666667,55.34333333,4357.025,23.94166667,72.23417267,124.949186,29/11/2007,29,November,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-3.24,55.26833333,4381.066667,24.04166667,41.28542643,110.3729785,30/11/2007,30,November,2007,2008,-4.5,BAS,61,Autumn
6497,M84596,M,-3.116666667,55.56,4404.983333,23.91666667,33.39784357,77.61150087,01/12/2007,1,December,2007,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.156666667,55.88333333,4453.025,48.04166667,36.08653336,50.21408096,03/12/2007,3,December,2007,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.74,56.06,4501.108333,48.08333333,41.39440128,75.21246534,05/12/2007,5,December,2007,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.533333333,55.76666667,4525.116667,24.00833333,35.12368161,76.72753704,06/12/2007,6,December,2007,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.726666667,55.60333333,4549.016667,23.9,21.87619853,97.68287162,07/12/2007,7,December,2007,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.373333333,54.52666667,4573.166667,24.15,121.96653,191.3272769,08/12/2007,8,December,2007,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.576666667,53.97666667,4621.083333,47.91666667,62.63837459,253.8918479,10/12/2007,10,December,2007,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.278333333,53.615,4645.083333,24,44.79785531,289.3335279,11/12/2007,11,December,2007,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.883333333,53.76833333,4717.15,72.06666667,43.45692681,281.7094005,14/12/2007,14,December,2007,2008,-4.5,BAS,61,Other
6497,M84596,M,-4.073333333,53.86666667,4741.241667,24.09166667,16.6247134,275.3251513,15/12/2007,15,December,2007,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.975,53.28666667,4765.166667,23.925,64.88008153,334.888234,16/12/2007,16,December,2007,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.823333333,52.74666667,4789.166667,24,60.9506162,390.9761037,17/12/2007,17,December,2007,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.753333333,52.555,4813.233333,24.06666667,21.84839957,410.9980456,18/12/2007,18,December,2007,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.693333333,52.90333333,4861.183333,47.95,38.97428751,372.1586298,20/12/2007,20,December,2007,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.81,53.79166667,4885.175,23.99166667,99.16989215,277.8306332,21/12/2007,21,December,2007,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.946666667,54.42666667,4909.3,24.125,71.24289317,214.3952928,22/12/2007,22,December,2007,2008,-4.5,BAS,61,Other
6497,M84596,M,-4.373333333,55.20333333,4933.233333,23.93333333,90.70499017,158.0170626,23/12/2007,23,December,2007,2008,-4.5,BAS,61,Other
6497,M84596,M,-4.02,55.10166667,4957.3,24.06666667,25.20899789,151.5911035,24/12/2007,24,December,2007,2008,-4.5,BAS,61,Other
6497,M84596,M,-4.083333333,54.80333333,4981.241667,23.94166667,33.45822391,181.3310649,25/12/2007,25,December,2007,2008,-4.5,BAS,61,Other
6497,M84596,M,-4.126666667,54.23,5005.275,24.03333333,63.88203677,239.157747,26/12/2007,26,December,2007,2008,-4.5,BAS,61,Other
6497,M84596,M,-4.45,53.83333333,5053.333333,48.05833333,48.97137057,288.1133685,28/12/2007,28,December,2007,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.86,54.18,5077.35,24.01666667,54.63733187,237.7694801,29/12/2007,29,December,2007,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.156666667,54.75333333,5125.183333,47.83333333,78.43839622,163.4011841,31/12/2007,31,December,2007,2008,-4.5,BAS,61,Other
6497,M84596,M,-2.841666667,55.47166667,5149.216667,24.03333333,82.45642969,80.95543349,01/01/2008,1,January,2008,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.098333333,55.55833333,5173.316667,24.1,18.86788816,77.26022982,02/01/2008,2,January,2008,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.481666667,56.015,5197.266667,23.95,56.2447012,60.82318328,03/01/2008,3,January,2008,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.796666667,55.57,5221.333333,24.06666667,53.33993214,103.4476692,04/01/2008,4,January,2008,2008,-4.5,BAS,61,Other
6497,M84596,M,-4.173333333,55.09166667,5245.4,24.06666667,58.37211494,158.5282864,05/01/2008,5,January,2008,2008,-4.5,BAS,61,Other
6497,M84596,M,-4.363333333,54.30666667,5269.366667,23.96666667,88.23892734,238.3039472,06/01/2008,6,January,2008,2008,-4.5,BAS,61,Other
6497,M84596,M,-4.47,54.75833333,5293.375,24.00833333,50.74918041,199.4758791,07/01/2008,7,January,2008,2008,-4.5,BAS,61,Other
6497,M84596,M,-4.3,55.33666667,5317.441667,24.06666667,65.29308278,144.5158409,08/01/2008,8,January,2008,2008,-4.5,BAS,61,Other
6497,M84596,M,-4.265,55.49666667,5341.35,23.90833333,17.95036337,131.6520233,09/01/2008,9,January,2008,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.678333333,55.35166667,5389.408333,48.05833333,40.50208832,116.2788996,11/01/2008,11,January,2008,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.925,55.60166667,5413.35,23.94166667,31.90548186,107.4570183,12/01/2008,12,January,2008,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.783333333,56.24,5509.45,96.1,71.62199191,76.82329031,16/01/2008,16,January,2008,2008,-4.5,BAS,61,Other
6497,M84596,M,-4.006666667,56.71,5581.416667,71.96666667,54.11407105,107.4849155,19/01/2008,19,January,2008,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.476666667,56.99,5605.433333,24.01666667,44.92176409,106.6630746,20/01/2008,20,January,2008,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.2,56.98,5653.366667,47.93333333,16.85721291,97.62699794,22/01/2008,22,January,2008,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.473333333,56.63333333,5677.383333,24.01666667,42.05972598,76.13942376,23/01/2008,23,January,2008,2008,-4.5,BAS,61,Other
6497,M84596,M,-4.061666667,55.88666667,5701.516667,24.13333333,90.7815915,99.7326589,24/01/2008,24,January,2008,2008,-4.5,BAS,61,Other
6497,M84596,M,-4.583333333,55.245,5725.508333,23.99166667,78.65551263,164.8244904,25/01/2008,25,January,2008,2008,-4.5,BAS,61,Other
6497,M84596,M,-4.446666667,55.21166667,5749.508333,24,9.454816905,160.7610165,26/01/2008,26,January,2008,2008,-4.5,BAS,61,Other
6497,M84596,M,-4.001666667,55.47833333,5773.5,23.99166667,40.96873475,119.9086691,27/01/2008,27,January,2008,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.476666667,56.08,5797.416667,23.91666667,74.64964325,58.68847806,28/01/2008,28,January,2008,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.05,56,5821.4,23.98333333,28.04547014,37.01835162,29/01/2008,29,January,2008,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.188333333,56,5845.416667,24.01666667,8.630998616,44.50288002,30/01/2008,30,January,2008,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.105,55.82666667,5869.458333,24.04166667,19.99012645,52.40757941,31/01/2008,31,January,2008,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.611666667,56.24333333,5893.4,23.94166667,56.122883,66.25352104,01/02/2008,1,February,2008,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.56,56.44333333,5917.533333,24.13333333,22.49763189,69.04314152,02/02/2008,2,February,2008,2008,-4.5,BAS,61,Other
6497,M84596,M,-4.106666667,56.53,5941.45,23.91666667,35.03345942,103.8214687,03/02/2008,3,February,2008,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.893333333,55.745,5965.516667,24.06666667,88.40574054,96.86980451,04/02/2008,4,February,2008,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.886666667,54.965,5989.491667,23.975,86.83846641,159.3903818,05/02/2008,5,February,2008,2008,-4.5,BAS,61,Other
6497,M84596,M,-3.826666667,54.24166667,6013.458333,23.96666667,80.6120173,230.5758943,06/02/2008,6,February,2008,2008,-4.5,BAS,61,Other
